"id","nom","prenom","email","sexe","date_naissance","date_deces","navs","numero_individu"
9332,"Shan","Dominique","dominique.shan@sunrise.ch","M","2003-02-22",NULL,"756.5185.0905.50","20251024009332"
9333,"Rodman","Ian","ian.rodman@gmail.com","F","1960-12-08",NULL,"756.4548.6867.69","20251024009333"
9334,"Ashe","Bryan","bryan.ashe@bluewin.ch","F","1997-11-17",NULL,"756.0447.6326.02","20251024009334"
9335,"Wadia","Roberto","roberto.wadia@sunrise.ch","M","1944-04-24",NULL,"756.3131.2144.05","20251024009335"
9336,"Chapman","Adriana","adriana.chapman@swissonline.ch","M","2000-01-20",NULL,"756.3064.6336.52","20251024009336"
9337,"Fernandez","Jodi","jodi.fernandez@sunrise.ch","M","1951-10-02",NULL,"756.9591.7374.38","20251024009337"
9338,"Sousa","Rob","rob.sousa@swissonline.ch","M","1935-04-08",NULL,"756.0239.6049.01","20251024009338"
9339,"Malhotra","Anders","anders.malhotra@swissonline.ch","F","1972-09-15",NULL,"756.8307.4630.11","20251024009339"
9340,"Rockne","Olivia","olivia.rockne@sunrise.ch","M","1925-12-06",NULL,"756.4095.9256.03","20251024009340"
9341,"Zhao","Toni","toni.zhao@bluewin.ch","M","1994-09-24",NULL,"756.6416.5094.49","20251024009341"
9342,"Sazanovich","Lisa","lisa.sazanovich@hotmail.com","F","1942-05-17",NULL,"756.0233.8740.80","20251024009342"
9343,"Xylaras","Naomi","naomi.xylaras@sunrise.ch","F","1948-03-06",NULL,"756.9085.4038.81","20251024009343"
9344,"Harui","Sriniwa","sriniwa.harui@swissonline.ch","M","2006-11-12",NULL,"756.3057.7769.88","20251024009344"
9345,"White","Roger","roger.white@hotmail.com","M","1981-01-08",NULL,"756.8895.2797.59","20251024009345"
9346,"Sims","Ross","ross.sims@swissonline.ch","M","1925-10-29",NULL,"756.4939.7288.51","20251024009346"
9347,"Blanco","Edward","edward.blanco@gmail.com","M","1973-09-25",NULL,"756.5445.5845.35","20251024009347"
9348,"She","Clifford","clifford.she@swissonline.ch","M","1939-05-05",NULL,"756.7294.5951.26","20251024009348"
9349,"Walker","Lloyd","lloyd.walker@bluewin.ch","F","1920-03-06",NULL,"756.9431.2203.73","20251024009349"
9350,"Kovar","Xavier","xavier.kovar@gmail.com","M","2007-05-08",NULL,"756.4350.8809.61","20251024009350"
9351,"Kim","Natalie","natalie.kim@gmail.com","F","1961-10-27",NULL,"756.9545.1013.45","20251024009351"
9352,"Alvarez","Wayne","wayne.alvarez@gmail.com","M","1978-09-22",NULL,"756.2350.9668.04","20251024009352"
9353,"Sullivan","Hunter","hunter.sullivan@bluewin.ch","F","1996-02-10",NULL,"756.4762.8018.42","20251024009353"
9354,"Harui","Paul","paul.harui@swissonline.ch","M","2017-03-31",NULL,"756.0402.3725.35","20251024009354"
9355,"Kennedy","Randall","randall.kennedy@bluewin.ch","F","1952-03-12",NULL,"756.2579.7835.11","20251024009355"
9356,"Samant","Grace","grace.samant@gmail.com","F","1988-10-20",NULL,"756.9095.3990.00","20251024009356"
9357,"Cooper","Judith","judith.cooper@gmail.com","M","1996-10-07",NULL,"756.7795.6312.30","20251024009357"
9358,"Jimenez","Derrick","derrick.jimenez@gmail.com","M","1996-06-23",NULL,"756.0869.8688.69","20251024009358"
9359,"Alan","Nina","nina.alan@sunrise.ch","M","2002-11-01",NULL,"756.2821.5856.34","20251024009359"
9360,"Shen","Daisuke","daisuke.shen@swissonline.ch","M","1975-04-15",NULL,"756.7928.5428.48","20251024009360"
9361,"Tanara","Brent","brent.tanara@gmail.com","F","1952-10-13",NULL,"756.2319.2471.22","20251024009361"
9362,"Andersen","Cedric","cedric.andersen@hotmail.com","M","1921-10-08",NULL,"756.4553.5009.82","20251024009362"
9363,"Hall","Theodore","theodore.hall@sunrise.ch","M","2015-12-23",NULL,"756.0816.3403.64","20251024009363"
9364,"Wycoff","Mayra","mayra.wycoff@swissonline.ch","M","1957-04-16",NULL,"756.1791.1795.62","20251024009364"
9365,"Huang","Gabriel","gabriel.huang@sunrise.ch","F","1923-02-08",NULL,"756.4546.4208.95","20251024009365"
9366,"McDonald","Alfredo","alfredo.mcdonald@swissonline.ch","M","1998-12-28",NULL,"756.6431.3585.00","20251024009366"
9367,"Sims","Sebastian","sebastian.sims@swissonline.ch","M","1968-11-03",NULL,"756.1003.6368.27","20251024009367"
9368,"Rockne","Elijah","elijah.rockne@swissonline.ch","M","1948-07-15",NULL,"756.1971.9908.91","20251024009368"
9369,"Yanagishima","Nina","nina.yanagishima@bluewin.ch","M","2008-06-07",NULL,"756.1830.5366.60","20251024009369"
9370,"King","Paige","paige.king@hotmail.com","F","1945-11-29",NULL,"756.9784.5097.81","20251024009370"
9371,"Ortega","Kirk","kirk.ortega@hotmail.com","M","1945-03-20",NULL,"756.6257.0041.43","20251024009371"
9372,"Ramirez","Shelby","shelby.ramirez@bluewin.ch","M","1936-12-24",NULL,"756.1784.6008.70","20251024009372"
9373,"Sanchez","Sydney","sydney.sanchez@hotmail.com","M","2015-04-11",NULL,"756.8319.5351.76","20251024009373"
9374,"Henderson","Brittney","brittney.henderson@hotmail.com","F","1984-12-22",NULL,"756.2948.4583.93","20251024009374"
9375,"Davis","Lindsey","lindsey.davis@gmail.com","F","1967-09-17",NULL,"756.9320.7626.32","20251024009375"
9376,"Mehta","Omar","omar.mehta@swissonline.ch","M","1939-10-23",NULL,"756.9408.2075.51","20251024009376"
9377,"Yanagishima","Mohamed","mohamed.yanagishima@hotmail.com","F","2011-04-25",NULL,"756.2842.0831.63","20251024009377"
9378,"Howard","Ramón","ramon.howard@swissonline.ch","F","1963-01-05",NULL,"756.0993.2311.93","20251024009378"
9379,"Munoz","Kern","kern.munoz@sunrise.ch","M","1945-09-23",NULL,"756.6518.1692.50","20251024009379"
9380,"Subram","Tasha","tasha.subram@sunrise.ch","F","1972-11-30",NULL,"756.7130.2277.18","20251024009380"
9381,"Liu","Masaki","masaki.liu@bluewin.ch","M","1975-07-21",NULL,"756.2453.6769.16","20251024009381"
9382,"Hernandez","Laura","laura.hernandez@sunrise.ch","F","2000-05-05",NULL,"756.6287.6217.34","20251024009382"
9383,"Campbell","Catherine","catherine.campbell@gmail.com","M","1991-08-22",NULL,"756.8001.6356.66","20251024009383"
9384,"Liu","Mason","mason.liu@swissonline.ch","F","1940-06-01",NULL,"756.0251.3288.13","20251024009384"
9385,"Posti","Brittney","brittney.posti@bluewin.ch","F","1992-11-02",NULL,"756.3337.8178.04","20251024009385"
9386,"Wu","Marissa","marissa.wu@gmail.com","M","1947-08-12",NULL,"756.2959.2911.05","20251024009386"
9387,"Yanagishima","Ryan","ryan.yanagishima@sunrise.ch","M","1948-03-09",NULL,"756.0491.6431.38","20251024009387"
9388,"Torres","Rodrigo","rodrigo.torres@swissonline.ch","M","1953-05-04",NULL,"756.1763.0319.59","20251024009388"
9389,"Chande","Sriniwa","sriniwa.chande@swissonline.ch","F","1956-06-19",NULL,"756.4382.7354.46","20251024009389"
9390,"Son","Jeff","jeff.son@swissonline.ch","F","1943-09-30",NULL,"756.4075.3564.62","20251024009390"
9391,"Arthur","Sophia","sophia.arthur@bluewin.ch","F","1940-07-26",NULL,"756.4923.6451.66","20251024009391"
9392,"Morgan","Jesse","jesse.morgan@bluewin.ch","M","2020-03-01",NULL,"756.0167.1838.56","20251024009392"
9393,"Yong","Rakesh","rakesh.yong@swissonline.ch","M","1963-07-10","2023-11-01","756.9244.9148.60","20251024009393"
9394,"Tanara","Victoria","victoria.tanara@swissonline.ch","M","2020-12-28",NULL,"756.6061.9308.33","20251024009394"
9395,"Yong","Mallory","mallory.yong@sunrise.ch","M","1990-07-21",NULL,"756.2897.7020.11","20251024009395"
9396,"Rothkugel","Courtney","courtney.rothkugel@bluewin.ch","M","1969-01-10",NULL,"756.0452.8549.08","20251024009396"
9397,"Kim","Dylan","dylan.kim@hotmail.com","M","1980-12-18",NULL,"756.9076.2918.96","20251024009397"
9398,"Salavaria","Tony","tony.salavaria@sunrise.ch","M","1976-07-31",NULL,"756.9644.6519.16","20251024009398"
9399,"Cox","Tony","tony.cox@swissonline.ch","F","1927-11-30",NULL,"756.4090.9611.64","20251024009399"
9400,"Torres","Ram","ram.torres@sunrise.ch","F","1957-12-21",NULL,"756.3642.7813.44","20251024009400"
9401,"Ma","William","william.ma@hotmail.com","F","1920-06-07",NULL,"756.7465.5332.10","20251024009401"
9402,"Slaven","Makayla","makayla.slaven@swissonline.ch","M","1964-01-21",NULL,"756.9270.6597.12","20251024009402"
9403,"Lazecky","Alicia","alicia.lazecky@hotmail.com","M","1930-05-13",NULL,"756.5521.4658.02","20251024009403"
9404,"Weber","Paige","paige.weber@sunrise.ch","F","1969-06-03",NULL,"756.5295.8890.31","20251024009404"
9405,"Yong","Cedric","cedric.yong@bluewin.ch","F","1953-09-29",NULL,"756.0297.0360.66","20251024009405"
9406,"Yuan","Kelly","kelly.yuan@swissonline.ch","F","1980-12-03",NULL,"756.4346.2746.31","20251024009406"
9407,"Winter","Morgan","morgan.winter@hotmail.com","F","1949-01-23",NULL,"756.7887.2487.48","20251024009407"
9408,"Jenkins","Darrell","darrell.jenkins@gmail.com","M","1959-04-13",NULL,"756.6621.6354.84","20251024009408"
9409,"Russell","Leslie","leslie.russell@gmail.com","F","1931-11-01",NULL,"756.9959.8464.76","20251024009409"
9410,"Xylaras","Johnny","johnny.xylaras@gmail.com","M","1921-10-28",NULL,"756.5245.4610.67","20251024009410"
9411,"Rivera","Gina","gina.rivera@swissonline.ch","F","1943-12-23","2021-12-03","756.8371.1363.76","20251024009411"
9412,"Taylor","Ruben","ruben.taylor@hotmail.com","M","1932-03-01",NULL,"756.4420.7595.83","20251024009412"
9413,"Hernandez","Luis","luis.hernandez@sunrise.ch","F","1985-07-28",NULL,"756.2611.7081.20","20251024009413"
9414,"Winston","Gavin","gavin.winston@hotmail.com","M","1948-09-17",NULL,"756.1184.9510.62","20251024009414"
9415,"Gutierrez","Yvonne","yvonne.gutierrez@gmail.com","M","1978-10-19",NULL,"756.1742.1189.08","20251024009415"
9416,"Rodriguez","Maurice","maurice.rodriguez@sunrise.ch","M","1973-08-07",NULL,"756.3320.0864.02","20251024009416"
9417,"Peterson","Riley","riley.peterson@swissonline.ch","F","1967-11-08",NULL,"756.0062.2202.33","20251024009417"
9418,"Lazecky","Alice","alice.lazecky@swissonline.ch","F","1951-12-08",NULL,"756.3519.3354.80","20251024009418"
9419,"Richardson","Aidan","aidan.richardson@sunrise.ch","M","1984-02-25",NULL,"756.2533.6097.51","20251024009419"
9420,"Ramirez","Joel","joel.ramirez@hotmail.com","F","1963-06-24",NULL,"756.6914.6868.06","20251024009420"
9421,"Pearson","Jeremy","jeremy.pearson@swissonline.ch","F","2004-10-16",NULL,"756.6394.8325.87","20251024009421"
9422,"Coleman","Jarred","jarred.coleman@bluewin.ch","M","1984-10-05",NULL,"756.0548.1667.08","20251024009422"
9423,"Davis","Gretchen","gretchen.davis@swissonline.ch","M","2018-05-28",NULL,"756.5581.0467.36","20251024009423"
9424,"Verhoff","Sara","sara.verhoff@bluewin.ch","F","1961-06-20",NULL,"756.0003.1261.66","20251024009424"
9425,"Sharma","Caleb","caleb.sharma@sunrise.ch","F","1953-01-25",NULL,"756.7850.4112.07","20251024009425"
9426,"McDonald","Courtney","courtney.mcdonald@bluewin.ch","M","2014-01-19",NULL,"756.6814.5327.15","20251024009426"
9427,"Rienstra","Marcel","marcel.rienstra@hotmail.com","M","1954-11-09",NULL,"756.2069.8003.15","20251024009427"
9428,"Wagner","Randall","randall.wagner@hotmail.com","F","1992-10-09",NULL,"756.9350.8826.93","20251024009428"
9429,"Salavaria","Dominique","dominique.salavaria@sunrise.ch","F","1932-02-01",NULL,"756.6191.8386.00","20251024009429"
9430,"Sands","Brian","brian.sands@hotmail.com","F","2015-06-12",NULL,"756.0076.1428.17","20251024009430"
9431,"Several","Megan","megan.several@bluewin.ch","M","1927-02-21",NULL,"756.8562.9558.61","20251024009431"
9432,"Tanara","Petr","petr.tanara@gmail.com","F","1988-05-29",NULL,"756.7838.3284.42","20251024009432"
9433,"Johnston","Paige","paige.johnston@swissonline.ch","F","1942-12-22",NULL,"756.2057.2844.06","20251024009433"
9434,"Martin","Bridget","bridget.martin@sunrise.ch","M","1970-02-13",NULL,"756.4473.6278.39","20251024009434"
9435,"Shimshoni","Catherine","catherine.shimshoni@hotmail.com","F","1974-08-30",NULL,"756.2514.1914.91","20251024009435"
9436,"Seely","Kellie","kellie.seely@sunrise.ch","M","1950-03-06",NULL,"756.7586.3302.09","20251024009436"
9437,"Edwards","Sebastian","sebastian.edwards@sunrise.ch","F","1927-03-16",NULL,"756.7075.1320.46","20251024009437"
9438,"Yanagishima","Carly","carly.yanagishima@gmail.com","M","1962-08-16",NULL,"756.8081.0671.17","20251024009438"
9439,"Son","Andres","andres.son@gmail.com","F","1937-03-09",NULL,"756.1786.3802.98","20251024009439"
9440,"Gray","Abby","abby.gray@swissonline.ch","F","1960-12-29",NULL,"756.9054.8258.42","20251024009440"
9441,"Reed","Marcus","marcus.reed@bluewin.ch","M","2019-06-19",NULL,"756.1353.5594.92","20251024009441"
9442,"Brooks","Kellie","kellie.brooks@sunrise.ch","M","2012-03-24",NULL,"756.6553.8448.56","20251024009442"
9443,"Carter","Ross","ross.carter@sunrise.ch","M","1957-09-30",NULL,"756.3484.5369.24","20251024009443"
9444,"Collins","Troy","troy.collins@gmail.com","M","1989-04-07",NULL,"756.0326.9421.87","20251024009444"
9445,"Chavez","Armando","armando.chavez@bluewin.ch","F","1974-10-28",NULL,"756.8291.5089.04","20251024009445"
9446,"Jones","Krista","krista.jones@gmail.com","M","1998-06-30",NULL,"756.5005.3099.68","20251024009446"
9447,"Xie","Kristina","kristina.xie@sunrise.ch","F","2014-05-24",NULL,"756.4264.5678.87","20251024009447"
9448,"Munoz","Phillip","phillip.munoz@sunrise.ch","F","1969-08-29",NULL,"756.0832.3523.62","20251024009448"
9449,"Muñoz","Kurt","kurt.munoz@hotmail.com","F","1974-10-10",NULL,"756.1077.7222.17","20251024009449"
9450,"Powell","Carol Ann","carol ann.powell@bluewin.ch","M","1936-03-26",NULL,"756.2404.4823.23","20251024009450"
9451,"Sanchez","Arturo","arturo.sanchez@hotmail.com","F","1957-05-13",NULL,"756.0788.2100.33","20251024009451"
9452,"Vance","Katherine","katherine.vance@sunrise.ch","F","2015-10-25",NULL,"756.0752.1396.33","20251024009452"
9453,"Sabella","Amber","amber.sabella@gmail.com","F","2012-01-03",NULL,"756.5484.6304.65","20251024009453"
9454,"Yonekura","Sandra","sandra.yonekura@sunrise.ch","M","1927-08-05",NULL,"756.3388.4112.09","20251024009454"
9455,"Morcos","Haley","haley.morcos@bluewin.ch","M","1928-11-01",NULL,"756.0754.5589.94","20251024009455"
9456,"Slaven","Pearlie","pearlie.slaven@bluewin.ch","M","1953-05-11","2024-10-25","756.0096.8568.41","20251024009456"
9457,"Henderson","Louis","louis.henderson@gmail.com","M","1995-07-01",NULL,"756.3589.5813.13","20251024009457"
9458,"Hill","Tasha","tasha.hill@sunrise.ch","M","1927-02-02",NULL,"756.5348.9640.46","20251024009458"
9459,"Sneath","Lorrin","lorrin.sneath@swissonline.ch","M","1998-12-21",NULL,"756.9799.9311.52","20251024009459"
9460,"Kennedy","Paige","paige.kennedy@bluewin.ch","F","2014-09-21",NULL,"756.7737.4015.81","20251024009460"
9461,"Thomas","Carl","carl.thomas@gmail.com","F","1939-12-05",NULL,"756.9259.5135.55","20251024009461"
9462,"Stone","Jeremy","jeremy.stone@swissonline.ch","F","1976-06-16",NULL,"756.8007.5111.93","20251024009462"
9463,"Schmidt","Rachel","rachel.schmidt@gmail.com","F","1924-05-22",NULL,"756.2794.1403.48","20251024009463"
9464,"Sanchez","Peter","peter.sanchez@bluewin.ch","M","1969-05-17",NULL,"756.5656.7224.04","20251024009464"
9465,"Nicholls","Priscilla","priscilla.nicholls@sunrise.ch","F","1971-03-10",NULL,"756.7995.6462.76","20251024009465"
9466,"Lopez","Arif","arif.lopez@swissonline.ch","M","1970-09-17",NULL,"756.4412.5250.62","20251024009466"
9467,"Ramirez","Kern","kern.ramirez@sunrise.ch","M","1969-01-12",NULL,"756.0565.4800.66","20251024009467"
9468,"Van","Frank","frank.van@gmail.com","M","2010-09-07",NULL,"756.8591.6780.26","20251024009468"
9469,"Beck","Janelle","janelle.beck@bluewin.ch","M","1939-06-30",NULL,"756.7169.3608.80","20251024009469"
9470,"Severino","Dylan","dylan.severino@bluewin.ch","F","1931-09-01",NULL,"756.7933.1995.96","20251024009470"
9471,"Randall","Deborah","deborah.randall@bluewin.ch","F","1936-01-27",NULL,"756.1770.3000.85","20251024009471"
9472,"Rivas","Meagan","meagan.rivas@hotmail.com","M","1942-06-08",NULL,"756.6535.1474.79","20251024009472"
9473,"Salah","Dominic","dominic.salah@sunrise.ch","M","1928-08-07",NULL,"756.0087.9618.41","20251024009473"
9474,"Yong","Audrey","audrey.yong@gmail.com","F","1980-11-17",NULL,"756.6448.8334.59","20251024009474"
9475,"Seidel","Bryant","bryant.seidel@hotmail.com","F","1958-12-29",NULL,"756.4206.2053.53","20251024009475"
9476,"Schleger","Deanna","deanna.schleger@bluewin.ch","F","2013-02-15",NULL,"756.7594.5580.41","20251024009476"
9477,"Rizaldy","Chad","chad.rizaldy@bluewin.ch","M","1986-04-30",NULL,"756.4371.8090.29","20251024009477"
9478,"Gonzales","Mike","mike.gonzales@swissonline.ch","M","1984-06-29",NULL,"756.7808.3292.18","20251024009478"
9479,"Belson","Mariah","mariah.belson@hotmail.com","M","1963-12-23",NULL,"756.2123.1601.12","20251024009479"
9480,"Pais","Tamara","tamara.pais@sunrise.ch","M","1960-04-28",NULL,"756.3300.9997.13","20251024009480"
9481,"Tanara","Jarrod","jarrod.tanara@hotmail.com","M","1972-06-11",NULL,"756.0406.0571.00","20251024009481"
9482,"Bailey","Morgan","morgan.bailey@bluewin.ch","M","1939-01-16",NULL,"756.3245.3253.74","20251024009482"
9483,"Nara","Colleen","colleen.nara@gmail.com","F","1974-01-21",NULL,"756.0786.8167.17","20251024009483"
9484,"White","Lance","lance.white@sunrise.ch","F","1951-05-06",NULL,"756.9132.2954.96","20251024009484"
9485,"Parker","Colleen","colleen.parker@gmail.com","F","1991-10-31",NULL,"756.7618.1677.49","20251024009485"
9486,"Ramos","Dave","dave.ramos@gmail.com","F","1994-01-12",NULL,"756.2349.0358.83","20251024009486"
9487,"Cooper","Frederick","frederick.cooper@sunrise.ch","M","1975-12-11",NULL,"756.1103.0927.70","20251024009487"
9488,"Patterson","Naomi","naomi.patterson@hotmail.com","F","1929-07-16",NULL,"756.3097.1064.57","20251024009488"
9489,"Harris","Kristine","kristine.harris@bluewin.ch","M","1989-01-04",NULL,"756.2846.6386.29","20251024009489"
9490,"Allen","Ruth","ruth.allen@gmail.com","M","2016-07-23",NULL,"756.3224.5561.33","20251024009490"
9491,"Turner","Larry","larry.turner@sunrise.ch","M","1957-10-31",NULL,"756.4601.6109.36","20251024009491"
9492,"Wycoff","Cesar","cesar.wycoff@bluewin.ch","M","1962-10-07",NULL,"756.0535.7246.46","20251024009492"
9493,"Smith-Bates","Emmanuel","emmanuel.smith-bates@bluewin.ch","F","2010-03-02",NULL,"756.7494.8823.36","20251024009493"
9494,"Shimshoni","Renee","renee.shimshoni@gmail.com","M","1968-02-15",NULL,"756.8142.8249.64","20251024009494"
9495,"Johnson","Theresa","theresa.johnson@gmail.com","F","1961-06-23",NULL,"756.6552.2188.85","20251024009495"
9496,"Nath","Ronnie","ronnie.nath@bluewin.ch","M","1936-08-23","2018-03-06","756.2208.5268.37","20251024009496"
9497,"Sandberg","Bernard","bernard.sandberg@bluewin.ch","M","1935-10-09",NULL,"756.3945.7408.88","20251024009497"
9498,"Sharma","Sheena","sheena.sharma@swissonline.ch","M","1924-03-09",NULL,"756.9781.0230.18","20251024009498"
9499,"Griffin","Timothy","timothy.griffin@swissonline.ch","M","1971-03-26",NULL,"756.8121.7063.98","20251024009499"
9500,"Liu","Todd","todd.liu@gmail.com","M","1990-11-30",NULL,"756.7785.4580.66","20251024009500"
9501,"Jai","Giraldo","giraldo.jai@hotmail.com","F","1980-06-05",NULL,"756.6334.5586.62","20251024009501"
9502,"Yanagishima","Jermaine","jermaine.yanagishima@swissonline.ch","F","2015-09-18",NULL,"756.4295.1084.32","20251024009502"
9503,"Zimmerman","Holly","holly.zimmerman@sunrise.ch","M","1993-01-13",NULL,"756.6120.9532.80","20251024009503"
9504,"Xylaras","Danielle","danielle.xylaras@sunrise.ch","F","1996-12-15",NULL,"756.7012.6268.06","20251024009504"
9505,"Castro","Adrienne","adrienne.castro@gmail.com","F","1970-06-10","2024-02-25","756.8847.8205.54","20251024009505"
9506,"Peterson","Lloyd","lloyd.peterson@hotmail.com","F","1961-12-04",NULL,"756.8754.2404.77","20251024009506"
9507,"Kim","Kyle","kyle.kim@bluewin.ch","M","1952-10-10",NULL,"756.0145.8246.41","20251024009507"
9508,"Harrison","Naomi","naomi.harrison@gmail.com","F","2016-05-11",NULL,"756.5430.9975.43","20251024009508"
9509,"Thames","Cameron","cameron.thames@bluewin.ch","M","1929-08-27",NULL,"756.6517.7315.64","20251024009509"
9510,"Roessler","Monica","monica.roessler@gmail.com","M","1920-02-02",NULL,"756.5833.3681.42","20251024009510"
9511,"Lazecky","Devin","devin.lazecky@gmail.com","F","2010-10-29",NULL,"756.8032.7516.02","20251024009511"
9512,"Brooks","Desiree","desiree.brooks@gmail.com","M","1977-01-28",NULL,"756.0871.1571.22","20251024009512"
9513,"Deng","Donald","donald.deng@hotmail.com","M","1930-11-24",NULL,"756.1771.3461.02","20251024009513"
9514,"Muñoz","Jessica","jessica.munoz@swissonline.ch","M","2008-01-03",NULL,"756.4131.9721.91","20251024009514"
9515,"Thames","Alyssa","alyssa.thames@bluewin.ch","F","1967-07-14",NULL,"756.0154.9866.70","20251024009515"
9516,"Ray","Marco","marco.ray@sunrise.ch","F","1964-08-03",NULL,"756.2505.1862.29","20251024009516"
9517,"Simon","Joseph","joseph.simon@gmail.com","M","1971-01-03",NULL,"756.2342.7211.11","20251024009517"
9518,"Gao","Jonathan","jonathan.gao@swissonline.ch","F","1992-06-20",NULL,"756.3745.5264.62","20251024009518"
9519,"Jordan","Abigail","abigail.jordan@swissonline.ch","M","1992-10-09",NULL,"756.0029.0191.39","20251024009519"
9520,"Slaven","Danny","danny.slaven@hotmail.com","F","2017-08-27",NULL,"756.0654.5353.72","20251024009520"
9521,"White","Alma","alma.white@swissonline.ch","F","1951-08-24",NULL,"756.9065.7145.66","20251024009521"
9522,"Sun","Jeremy","jeremy.sun@hotmail.com","F","1964-11-05",NULL,"756.5867.1755.51","20251024009522"
9523,"Oliver","Bianca","bianca.oliver@bluewin.ch","F","1950-12-06",NULL,"756.0708.7344.63","20251024009523"
9524,"Chander","Stephanie","stephanie.chander@hotmail.com","F","1996-05-27",NULL,"756.2796.5873.68","20251024009524"
9525,"Bell","Derek","derek.bell@swissonline.ch","F","1987-06-20",NULL,"756.6141.6671.31","20251024009525"
9526,"Griffin","Nicole","nicole.griffin@gmail.com","M","1993-06-05",NULL,"756.3654.3350.76","20251024009526"
9527,"Rockne","Kathryn","kathryn.rockne@bluewin.ch","F","2007-02-19",NULL,"756.4559.6984.58","20251024009527"
9528,"Srini","Emily","emily.srini@hotmail.com","F","2014-06-11",NULL,"756.8595.1396.93","20251024009528"
9529,"Coleman","Mary","mary.coleman@gmail.com","M","1955-08-07",NULL,"756.1326.8174.95","20251024009529"
9530,"Blanco","Micah","micah.blanco@bluewin.ch","M","2008-12-22",NULL,"756.0282.4216.28","20251024009530"
9531,"Lu","Phil","phil.lu@gmail.com","M","1952-01-07",NULL,"756.2994.6563.57","20251024009531"
9532,"Rana","Cheryl","cheryl.rana@swissonline.ch","M","1939-12-30",NULL,"756.1512.4828.72","20251024009532"
9533,"Gill","Derek","derek.gill@bluewin.ch","M","2005-06-16",NULL,"756.0588.1689.28","20251024009533"
9534,"Zhang","Ross","ross.zhang@swissonline.ch","F","1924-05-25",NULL,"756.3339.3169.17","20251024009534"
9535,"Richardson","Masato","masato.richardson@hotmail.com","M","1943-03-07",NULL,"756.5299.5041.22","20251024009535"
9536,"Kovár","Nicholas","nicholas.kovar@bluewin.ch","M","1960-07-10",NULL,"756.2913.6337.71","20251024009536"
9537,"Cooper","Cristina","cristina.cooper@sunrise.ch","M","1926-11-28",NULL,"756.3244.9383.44","20251024009537"
9538,"Raheem","Abhijit","abhijit.raheem@bluewin.ch","F","1952-03-10",NULL,"756.8054.3176.34","20251024009538"
9539,"Chande","Ian","ian.chande@gmail.com","F","1995-07-02",NULL,"756.9469.9814.25","20251024009539"
9540,"Wedge","Wayne","wayne.wedge@bluewin.ch","M","1968-05-24",NULL,"756.6288.7952.19","20251024009540"
9541,"Ruth","Kurt","kurt.ruth@hotmail.com","F","1923-09-14",NULL,"756.5550.7659.21","20251024009541"
9542,"Moore","Madison","madison.moore@hotmail.com","M","1955-10-29",NULL,"756.9408.1614.29","20251024009542"
9543,"Ray","Derek","derek.ray@sunrise.ch","M","1974-06-06",NULL,"756.2874.5500.21","20251024009543"
9544,"Johnson","Bruce","bruce.johnson@bluewin.ch","F","1996-01-26",NULL,"756.9861.3173.84","20251024009544"
9545,"Beck","Molly","molly.beck@swissonline.ch","M","2007-09-16",NULL,"756.1366.7845.31","20251024009545"
9546,"Lin","Greg","greg.lin@hotmail.com","M","1960-01-23",NULL,"756.8582.2067.73","20251024009546"
9547,"Huang","Rafael","rafael.huang@hotmail.com","M","1955-03-01","2019-10-03","756.2806.9499.60","20251024009547"
9548,"Sherwood","Tiffany","tiffany.sherwood@hotmail.com","M","2000-04-21",NULL,"756.6342.3639.96","20251024009548"
9549,"Jai","Mayra","mayra.jai@bluewin.ch","F","1994-06-22",NULL,"756.6770.9468.40","20251024009549"
9550,"Albrecht","Zachary","zachary.albrecht@sunrise.ch","M","1926-08-19",NULL,"756.1472.9155.74","20251024009550"
9551,"Gonzalez","Leslie","leslie.gonzalez@gmail.com","M","1990-10-30",NULL,"756.5626.4589.40","20251024009551"
9552,"Rousey","Allison","allison.rousey@hotmail.com","F","1946-10-06",NULL,"756.9510.3087.56","20251024009552"
9553,"Short","Katie","katie.short@bluewin.ch","M","1993-02-15",NULL,"756.4928.8878.49","20251024009553"
9554,"Sun","Jacquelyn","jacquelyn.sun@hotmail.com","F","1971-05-09",NULL,"756.9431.4566.30","20251024009554"
9555,"Weber","Melody","melody.weber@swissonline.ch","M","1950-03-01",NULL,"756.8622.2533.40","20251024009555"
9556,"Jones","Janelle","janelle.jones@swissonline.ch","M","1996-07-27",NULL,"756.0615.3948.16","20251024009556"
9557,"Cannata","Andre","andre.cannata@bluewin.ch","F","1997-08-30",NULL,"756.7329.6489.89","20251024009557"
9558,"Thames","Anne","anne.thames@sunrise.ch","F","1961-10-26",NULL,"756.1594.6098.47","20251024009558"
9559,"Smith","Kelli","kelli.smith@hotmail.com","M","1987-09-21",NULL,"756.8579.1470.54","20251024009559"
9560,"Xylaras","Francis","francis.xylaras@swissonline.ch","M","1968-06-30",NULL,"756.3338.4256.57","20251024009560"
9561,"Harris","Eugene","eugene.harris@bluewin.ch","F","2005-11-06",NULL,"756.5066.2793.19","20251024009561"
9562,"Brown","Paul","paul.brown@swissonline.ch","M","1930-06-16",NULL,"756.3220.9102.53","20251024009562"
9563,"Ruggiero","Gregory","gregory.ruggiero@bluewin.ch","F","1982-02-09",NULL,"756.1279.4477.04","20251024009563"
9564,"Narayanan","Summer","summer.narayanan@bluewin.ch","F","1939-08-16",NULL,"756.0033.6752.28","20251024009564"
